,countyFIPS,year,proprietors,population,stateFIPS,quarter,Emp,emp_growth,str,imtr,cmtr,KPost2012,logy,qtryr,pop10,percap_emp,tt_CO,tt_KS,tt_MO,tt_NE,tt_OK
18578,40071,2010,5696,46429,40,3,13919,0.016579023999999998,4.5,5.5,6.0,0,9.5410100922274,2010.3,4.6429,0.29979107885157985,0,0,0,0,7
18579,40071,2010,5696,46429,40,4,13940,0.001508729,4.5,5.5,6.0,0,9.542517684314515,2010.4,4.6429,0.3002433823687781,0,0,0,0,7
18580,40073,2010,4156,15057,40,1,4783,-0.035685484,4.5,5.5,6.0,0,8.472823243680297,2010.1,1.5057,0.3176595603373846,0,0,0,0,7
18581,40073,2010,4156,15057,40,2,4954,0.03575162,4.5,5.5,6.0,0,8.507950610049305,2010.2,1.5057,0.32901640433021184,0,0,0,0,7
18582,40073,2010,4156,15057,40,3,4888,-0.013322568,4.5,5.5,6.0,0,8.494538500851432,2010.3,1.5057,0.32463306103473466,0,0,0,0,7
18583,40073,2010,4156,15057,40,4,4903,0.00306874,4.5,5.5,6.0,0,8.497602541651233,2010.4,1.5057,0.3256292754200704,0,0,0,0,7
18584,40075,2010,1556,9430,40,1,1351,-0.063756064,4.5,5.5,6.0,0,7.208600337960199,2010.1,0.943,0.1432661717921527,0,0,0,0,7
18585,40075,2010,1556,9430,40,2,1229,-0.090303479,4.5,5.5,6.0,0,7.113956109566034,2010.2,0.943,0.1303287380699894,0,0,0,0,7
18586,40075,2010,1556,9430,40,3,1308,0.064279902,4.5,5.5,6.0,0,7.176254532017144,2010.3,0.943,0.13870625662778366,0,0,0,0,7
18587,40075,2010,1556,9430,40,4,1452,0.110091743,4.5,5.5,6.0,0,7.280697195384741,2010.4,0.943,0.15397667020148462,0,0,0,0,7
18588,40077,2010,1875,11140,40,1,2126,0.055610725,4.5,5.5,6.0,0,7.661997558901893,2010.1,1.114,0.19084380610412927,0,0,0,0,7
18589,40077,2010,1875,11140,40,2,2083,-0.020225776,4.5,5.5,6.0,0,7.641564441260972,2010.2,1.114,0.186983842010772,0,0,0,0,7
18590,40077,2010,1875,11140,40,3,2053,-0.014402304,4.5,5.5,6.0,0,7.627057417018934,2010.3,1.114,0.18429084380610414,0,0,0,0,7
18591,40077,2010,1875,11140,40,4,2024,-0.01412567,4.5,5.5,6.0,0,7.6128310304073565,2010.4,1.114,0.18168761220825852,0,0,0,0,7
18592,40079,2010,5406,50476,40,1,9092,0.014392503,4.5,5.5,6.0,0,9.115150184972434,2010.1,5.0476,0.1801252080196529,0,0,0,0,7
18593,40079,2010,5406,50476,40,2,8629,-0.050923889000000014,4.5,5.5,6.0,0,9.062883902508307,2010.2,5.0476,0.17095253189634677,0,0,0,0,7
18594,40079,2010,5406,50476,40,3,8682,0.006142079,4.5,5.5,6.0,0,9.06900719585954,2010.3,5.0476,0.17200253585862588,0,0,0,0,7
18595,40079,2010,5406,50476,40,4,9503,0.094563465,4.5,5.5,6.0,0,9.159362817211315,2010.4,5.0476,0.18826769157619463,0,0,0,0,7
18596,40081,2010,5948,34321,40,1,4783,-0.006439551,4.5,5.5,6.0,0,8.472823243680297,2010.1,3.4321,0.13936074123714343,0,0,0,0,7
18597,40081,2010,5948,34321,40,2,4791,0.00167259,4.5,5.5,6.0,0,8.474494436883122,2010.2,3.4321,0.13959383467847675,0,0,0,0,7
18598,40081,2010,5948,34321,40,3,4885,0.019620121,4.5,5.5,6.0,0,8.493924564476883,2010.3,3.4321,0.14233268261414295,0,0,0,0,7
18599,40081,2010,5948,34321,40,4,4806,-0.016171955,4.5,5.5,6.0,0,8.477620416296414,2010.4,3.4321,0.14003088488097667,0,0,0,0,7
18600,40083,2010,5470,42069,40,1,5565,-0.002151694,4.5,5.5,6.0,0,8.624252263709645,2010.1,4.2069,0.13228267845682093,0,0,0,0,7
18601,40083,2010,5470,42069,40,2,5342,-0.040071878,4.5,5.5,6.0,0,8.583355393669907,2010.2,4.2069,0.1269818631296204,0,0,0,0,7
18602,40083,2010,5470,42069,40,3,5252,-0.016847623,4.5,5.5,6.0,0,8.566364235422688,2010.3,4.2069,0.12484252062088473,0,0,0,0,7
18603,40083,2010,5470,42069,40,4,5383,0.024942879,4.5,5.5,6.0,0,8.591001118560957,2010.4,4.2069,0.12795645249471108,0,0,0,0,7
18604,40085,2010,1520,9430,40,1,1296,-0.037147103,4.5,5.5,6.0,0,7.16703787691222,2010.1,0.943,0.1374337221633086,0,0,0,0,7
18605,40085,2010,1520,9430,40,2,1249,-0.036265432,4.5,5.5,6.0,0,7.130098510125578,2010.2,0.943,0.13244962884411454,0,0,0,0,7
18606,40085,2010,1520,9430,40,3,1278,0.023218575,4.5,5.5,6.0,0,7.15305163493748,2010.3,0.943,0.13552492046659598,0,0,0,0,7
18607,40085,2010,1520,9430,40,4,1322,0.034428795,4.5,5.5,6.0,0,7.186901020411631,2010.4,0.943,0.14019088016967127,0,0,0,0,7
18608,40087,2010,6067,34728,40,1,5604,-0.026745398,4.5,5.5,6.0,0,8.631235907456897,2010.1,3.4728,0.16136834830684174,0,0,0,0,7
18609,40087,2010,6067,34728,40,2,5932,0.058529622,4.5,5.5,6.0,0,8.688116703257823,2010.2,3.4728,0.1708131766873992,0,0,0,0,7
18610,40087,2010,6067,34728,40,3,6041,0.018374916,4.5,5.5,6.0,0,8.706324840138741,2010.3,3.4728,0.17395185441142594,0,0,0,0,7
18611,40087,2010,6067,34728,40,4,6199,0.02615461,4.5,5.5,6.0,0,8.73214326770192,2010.4,3.4728,0.1785014973508408,0,0,0,0,7
18612,40089,2010,4591,33178,40,1,7222,0.016896649,4.5,5.5,6.0,0,8.884887201837403,2010.1,3.3178,0.21767436252938693,0,0,0,0,7
18613,40089,2010,4591,33178,40,2,7544,0.044585987,4.5,5.5,6.0,0,8.928507824313293,2010.2,3.3178,0.22737958888420037,0,0,0,0,7
18614,40089,2010,4591,33178,40,3,7750,0.027306469,4.5,5.5,6.0,0,8.955448122347393,2010.3,3.3178,0.23358852251491952,0,0,0,0,7
18615,40089,2010,4591,33178,40,4,7799,0.006322581,4.5,5.5,6.0,0,8.961750799330497,2010.4,3.3178,0.23506540478630417,0,0,0,0,7
18616,40091,2010,2734,20276,40,1,2981,-0.032770928,4.5,5.5,6.0,0,8.000014093678072,2010.1,2.0276,0.1470211086999408,0,0,0,0,7
18617,40091,2010,2734,20276,40,2,3105,0.04159678,4.5,5.5,6.0,0,8.040768994367578,2010.2,2.0276,0.15313671335569146,0,0,0,0,7
18618,40091,2010,2734,20276,40,3,3139,0.010950081,4.5,5.5,6.0,0,8.051659556841953,2010.3,2.0276,0.15481357269678436,0,0,0,0,7
18619,40091,2010,2734,20276,40,4,3063,-0.024211532,4.5,5.5,6.0,0,8.027150106832774,2010.4,2.0276,0.15106529887551787,0,0,0,0,7
18620,40093,2010,2393,7510,40,1,1844,0.016538037,4.5,5.5,6.0,0,7.519692404116539,2010.1,0.751,0.2455392809587217,0,0,0,0,7
18621,40093,2010,2393,7510,40,2,1841,-0.001626898,4.5,5.5,6.0,0,7.518064181233078,2010.2,0.751,0.24513981358189083,0,0,0,0,7
18622,40093,2010,2393,7510,40,3,1914,0.039652363,4.5,5.5,6.0,0,7.5569505720129,2010.3,0.751,0.2548601864181092,0,0,0,0,7
18623,40093,2010,2393,7510,40,4,1873,-0.021421108,4.5,5.5,6.0,0,7.5352967024440884,2010.4,0.751,0.24940079893475367,0,0,0,0,7
18624,40095,2010,2114,15839,40,1,2909,0.012883008,4.5,5.5,6.0,0,7.975564658495202,2010.1,1.5839,0.18366058463286825,0,0,0,0,7
18625,40095,2010,2114,15839,40,2,2861,-0.016500516,4.5,5.5,6.0,0,7.95892649305011,2010.2,1.5839,0.18063009028347748,0,0,0,0,7
18626,40095,2010,2114,15839,40,3,2829,-0.0111849,4.5,5.5,6.0,0,7.947678571301568,2010.3,1.5839,0.178609760717217,0,0,0,0,7
18627,40095,2010,2114,15839,40,4,2907,0.02757158,4.5,5.5,6.0,0,7.9748769005588755,2010.4,1.5839,0.18353431403497694,0,0,0,0,7
18628,40097,2010,5124,41288,40,1,8261,-0.037628145,4.5,5.5,6.0,0,9.019300924562506,2010.1,4.1288,0.2000823483820965,0,0,0,0,7
18629,40097,2010,5124,41288,40,2,8644,0.046362426,4.5,5.5,6.0,0,9.064620717626777,2010.2,4.1288,0.20935865142414262,0,0,0,0,7
18630,40097,2010,5124,41288,40,3,8069,-0.06652013,4.5,5.5,6.0,0,8.995784837848506,2010.3,4.1288,0.19543208680488278,0,0,0,0,7
18631,40097,2010,5124,41288,40,4,7881,-0.023299046,4.5,5.5,6.0,0,8.97221007835365,2010.4,4.1288,0.19087870567719434,0,0,0,0,7
18632,40099,2010,1983,13509,40,1,2734,-0.048381483,4.5,5.5,6.0,0,7.913521017283895,2010.1,1.3509,0.20238359612110446,0,0,0,0,7
18633,40099,2010,1983,13509,40,2,2924,0.069495245,4.5,5.5,6.0,0,7.980707820869669,2010.2,1.3509,0.21644829373010585,0,0,0,0,7
18634,40099,2010,1983,13509,40,3,3086,0.055403557,4.5,5.5,6.0,0,8.034631032923107,2010.3,1.3509,0.228440299059886,0,0,0,0,7
18635,40099,2010,1983,13509,40,4,3022,-0.02073882,4.5,5.5,6.0,0,8.013674142832684,2010.4,1.3509,0.22370271670738026,0,0,0,0,7
18636,40101,2010,7867,71102,40,1,19429,-0.016651483,4.5,5.5,6.0,0,9.874522074243114,2010.1,7.1102,0.2732553233383027,0,0,0,0,7
18637,40101,2010,7867,71102,40,2,20112,0.035153636,4.5,5.5,6.0,0,9.909071930830029,2010.2,7.1102,0.28286124159657955,0,0,0,0,7
18638,40101,2010,7867,71102,40,3,20239,0.006314638000000001,4.5,5.5,6.0,0,9.915366715066206,2010.3,7.1102,0.2846474079491435,0,0,0,0,7
18639,40101,2010,7867,71102,40,4,20080,-0.007856119,4.5,5.5,6.0,0,9.907479573805665,2010.4,7.1102,0.2824111839329414,0,0,0,0,7
18640,40103,2010,2156,11564,40,1,2502,0.010092854,4.5,5.5,6.0,0,7.824845691026856,2010.1,1.1564,0.21636112071947422,0,0,0,0,7
18641,40103,2010,2156,11564,40,2,2588,0.034372502,4.5,5.5,6.0,0,7.858640655620791,2010.2,1.1564,0.2237979937737807,0,0,0,0,7
18642,40103,2010,2156,11564,40,3,2612,0.00927357,4.5,5.5,6.0,0,7.867871490396322,2010.3,1.1564,0.22587340020754065,0,0,0,0,7
18643,40103,2010,2156,11564,40,4,2551,-0.023353752,4.5,5.5,6.0,0,7.844240718141811,2010.4,1.1564,0.22059840885506746,0,0,0,0,7
18644,40105,2010,1889,10513,40,1,1280,-0.007751938000000002,4.5,5.5,6.0,0,7.154615356913663,2010.1,1.0513,0.12175401883382479,0,0,0,0,7
18645,40105,2010,1889,10513,40,2,1303,0.01796875,4.5,5.5,6.0,0,7.172424577124845,2010.2,1.0513,0.12394178635974508,0,0,0,0,7
18646,40105,2010,1889,10513,40,3,1278,-0.019186493,4.5,5.5,6.0,0,7.15305163493748,2010.3,1.0513,0.12156377817939694,0,0,0,0,7
18647,40105,2010,1889,10513,40,4,1211,-0.052425665,4.5,5.5,6.0,0,7.099201743553092,2010.4,1.0513,0.11519071625606392,0,0,0,0,7
18648,40107,2010,2045,12223,40,1,1137,0.008873114,4.5,5.5,6.0,0,7.036148493750536,2010.1,1.2223,0.09302135318661539,0,0,0,0,7
18649,40107,2010,2045,12223,40,2,1107,-0.026385224,4.5,5.5,6.0,0,7.009408932708637,2010.2,1.2223,0.09056696392047779,0,0,0,0,7
18650,40107,2010,2045,12223,40,3,1084,-0.020776874,4.5,5.5,6.0,0,6.988413181999592,2010.3,1.2223,0.08868526548310562,0,0,0,0,7
18651,40107,2010,2045,12223,40,4,1083,-0.000922509,4.5,5.5,6.0,0,6.9874902470009905,2010.4,1.2223,0.0886034525075677,0,0,0,0,7
18652,40109,2010,107955,721096,40,1,334510,-0.011971184,4.5,5.5,6.0,0,12.72042205346978,2010.1,72.1096,0.4638910769162497,0,0,0,0,7
18653,40109,2010,107955,721096,40,2,342170,0.022899166,4.5,5.5,6.0,0,12.743062968566772,2010.2,72.1096,0.4745137956665964,0,0,0,0,7
18654,40109,2010,107955,721096,40,3,343030,0.002513371,4.5,5.5,6.0,0,12.745573185880215,2010.3,72.1096,0.4757064246646771,0,0,0,0,7
18655,40109,2010,107955,721096,40,4,349730,0.019531819,4.5,5.5,6.0,0,12.764916707190032,2010.4,72.1096,0.4849978366264686,0,0,0,0,7
18656,40111,2010,4562,40118,40,1,6150,-0.034536892,4.5,5.5,6.0,0,8.724207360800564,2010.1,4.0118,0.15329777157385713,0,0,0,0,7
18657,40111,2010,4562,40118,40,2,6427,0.04504065,4.5,5.5,6.0,0,8.768263145371286,2010.2,4.0118,0.16020240291141133,0,0,0,0,7
18658,40111,2010,4562,40118,40,3,6599,0.026762097,4.5,5.5,6.0,0,8.794673401383422,2010.3,4.0118,0.16448975522209483,0,0,0,0,7
18659,40111,2010,4562,40118,40,4,6583,-0.00242461,4.5,5.5,6.0,0,8.792245847467877,2010.4,4.0118,0.16409093175133357,0,0,0,0,7
18660,40113,2010,5295,47436,40,1,4517,-0.136988919,4.5,5.5,6.0,0,8.415603335654604,2010.1,4.7436,0.09522303735559491,0,0,0,0,7
18661,40113,2010,5295,47436,40,2,4659,0.031436794,4.5,5.5,6.0,0,8.446556111816797,2010.2,4.7436,0.09821654439666076,0,0,0,0,7
18662,40113,2010,5295,47436,40,3,5565,0.194462331,4.5,5.5,6.0,0,8.624252263709645,2010.3,4.7436,0.11731596256008095,0,0,0,0,7
18663,40113,2010,5295,47436,40,4,5641,0.013656783,4.5,5.5,6.0,0,8.637816633739977,2010.4,4.7436,0.1189181212581162,0,0,0,0,7
18664,40115,2010,4381,31840,40,1,6419,-0.01880159,4.5,5.5,6.0,0,8.767017621311778,2010.1,3.184,0.20160175879396985,0,0,0,0,7
18665,40115,2010,4381,31840,40,2,6750,0.051565664,4.5,5.5,6.0,0,8.817297783866575,2010.2,3.184,0.21199748743718594,0,0,0,0,7
18666,40115,2010,4381,31840,40,3,6691,-0.008740741,4.5,5.5,6.0,0,8.808518618782816,2010.3,3.184,0.21014447236180905,0,0,0,0,7
18667,40115,2010,4381,31840,40,4,6659,-0.0047825440000000006,4.5,5.5,6.0,0,8.803724602110622,2010.4,3.184,0.20913944723618091,0,0,0,0,7
18668,40117,2010,2700,16593,40,1,1956,-0.00508647,4.5,5.5,6.0,0,7.578656850594762,2010.1,1.6593,0.11788103417103597,0,0,0,0,7
18669,40117,2010,2700,16593,40,2,2006,0.025562372000000003,4.5,5.5,6.0,0,7.603897968521881,2010.2,1.6593,0.12089435304043875,0,0,0,0,7
18670,40117,2010,2700,16593,40,3,1974,-0.015952143999999998,4.5,5.5,6.0,0,7.587817219993427,2010.3,1.6593,0.11896582896402097,0,0,0,0,7
18671,40117,2010,2700,16593,40,4,2020,0.023302938,4.5,5.5,6.0,0,7.61085279039525,2010.4,1.6593,0.12173808232387151,0,0,0,0,7
18672,40119,2010,10257,77448,40,1,18138,-0.031607048,4.5,5.5,6.0,0,9.805764464007513,2010.1,7.7448,0.23419584753641154,0,0,0,0,7
18673,40119,2010,10257,77448,40,2,18587,0.024754659,4.5,5.5,6.0,0,9.830217690608354,2010.2,7.7448,0.23999328581758084,0,0,0,0,7
18674,40119,2010,10257,77448,40,3,18631,0.002367246,4.5,5.5,6.0,0,9.832582139020353,2010.3,7.7448,0.24056140894535688,0,0,0,0,7
18675,40119,2010,10257,77448,40,4,19182,0.029574365,4.5,5.5,6.0,0,9.861727618287896,2010.4,7.7448,0.24767585993182523,0,0,0,0,7
18676,40121,2010,5747,45763,40,1,9538,-0.07541682799999999,4.5,5.5,6.0,0,9.16303909885817,2010.1,4.5763,0.20842165067849572,0,0,0,0,7
18677,40121,2010,5747,45763,40,2,9282,-0.026840008,4.5,5.5,6.0,0,9.135832319801121,2010.2,4.5763,0.20282761182614775,0,0,0,0,7
18678,40121,2010,5747,45763,40,3,9444,0.017453135,4.5,5.5,6.0,0,9.153134898205403,2010.3,4.5763,0.2063675895373992,0,0,0,0,7
18679,40121,2010,5747,45763,40,4,10020,0.060991105,4.5,5.5,6.0,0,9.212338374638856,2010.4,4.5763,0.21895417695518213,0,0,0,0,7
18680,40123,2010,5957,37602,40,1,10622,-0.08627957,4.5,5.5,6.0,0,9.270682600982344,2010.1,3.7602,0.28248497420349983,0,0,0,0,7
18681,40123,2010,5957,37602,40,2,10821,0.018734702,4.5,5.5,6.0,0,9.289243969571649,2010.2,3.7602,0.287777245891176,0,0,0,0,7
18682,40123,2010,5957,37602,40,3,11422,0.055540153,4.5,5.5,6.0,0,9.343296599224809,2010.3,3.7602,0.30376043827455984,0,0,0,0,7
18683,40123,2010,5957,37602,40,4,11333,-0.00779198,4.5,5.5,6.0,0,9.335474102732949,2010.4,3.7602,0.30139354289665443,0,0,0,0,7
18684,40125,2010,9009,69650,40,1,14717,-0.032412886,4.5,5.5,6.0,0,9.596758567164112,2010.1,6.965,0.21129935391241925,0,0,0,0,7
18685,40125,2010,9009,69650,40,2,15557,0.05707685,4.5,5.5,6.0,0,9.652265977087122,2010.2,6.965,0.22335965541995692,0,0,0,0,7
18686,40125,2010,9009,69650,40,3,15596,0.00250691,4.5,5.5,6.0,0,9.654769750102489,2010.3,6.965,0.22391959798994976,0,0,0,0,7
18687,40125,2010,9009,69650,40,4,15457,-0.008912541999999999,4.5,5.5,6.0,0,9.645817254152318,2010.4,6.965,0.22192390524048816,0,0,0,0,7
18688,40127,2010,2003,11575,40,1,1760,0.015579919,4.5,5.5,6.0,0,7.473069088032197,2010.1,1.1575,0.15205183585313176,0,0,0,0,7
18689,40127,2010,2003,11575,40,2,1851,0.051704545,4.5,5.5,6.0,0,7.523481312573497,2010.2,1.1575,0.15991360691144707,0,0,0,0,7
18690,40127,2010,2003,11575,40,3,1853,0.001080497,4.5,5.5,6.0,0,7.52456122628536,2010.3,1.1575,0.1600863930885529,0,0,0,0,7
18691,40127,2010,2003,11575,40,4,1781,-0.038855909,4.5,5.5,6.0,0,7.484930283289661,2010.4,1.1575,0.153866090712743,0,0,0,0,7
18692,40129,2010,1271,3641,40,1,346,0.112540193,4.5,5.5,6.0,0,5.846438775057725,2010.1,0.3641,0.09502883823125514,0,0,0,0,7
18693,40129,2010,1271,3641,40,2,377,0.08959537599999999,4.5,5.5,6.0,0,5.932245187448011,2010.2,0.3641,0.10354298269706125,0,0,0,0,7
18694,40129,2010,1271,3641,40,3,384,0.018567639,4.5,5.5,6.0,0,5.950642552587727,2010.3,0.3641,0.10546553144740456,0,0,0,0,7
18695,40129,2010,1271,3641,40,4,442,0.151041667,4.5,5.5,6.0,0,6.091309882077698,2010.4,0.3641,0.12139522109310628,0,0,0,0,7
18696,40131,2010,10186,87022,40,1,18786,-0.041481708,4.5,5.5,6.0,0,9.84086719055446,2010.1,8.7022,0.21587644503688722,0,0,0,0,7
18697,40131,2010,10186,87022,40,2,19399,0.032630682,4.5,5.5,6.0,0,9.872976797331106,2010.2,8.7022,0.22292064075750959,0,0,0,0,7
18698,40131,2010,10186,87022,40,3,20167,0.03958967,4.5,5.5,6.0,0,9.911802884139842,2010.3,8.7022,0.23174599526556502,0,0,0,0,7
18699,40131,2010,10186,87022,40,4,20550,0.018991422,4.5,5.5,6.0,0,9.930616219924381,2010.4,8.7022,0.23614718117257705,0,0,0,0,7
18700,40133,2010,3510,25453,40,1,4596,-0.007772021,4.5,5.5,6.0,0,8.432941638968646,2010.1,2.5453,0.18056810592071662,0,0,0,0,7
18701,40133,2010,3510,25453,40,2,4719,0.026762402,4.5,5.5,6.0,0,8.459352191726387,2010.2,2.5453,0.18540054217577495,0,0,0,0,7
18702,40133,2010,3510,25453,40,3,4720,0.000211909,4.5,5.5,6.0,0,8.459564078579602,2010.3,2.5453,0.18543983027540958,0,0,0,0,7
18703,40133,2010,3510,25453,40,4,4856,0.028813559,4.5,5.5,6.0,0,8.487970332739334,2010.4,2.5453,0.190783011825718,0,0,0,0,7
18704,40135,2010,4819,42442,40,1,5161,-0.071428571,4.5,5.5,6.0,0,8.548885638148727,2010.1,4.2442,0.1216012440507045,0,0,0,0,7
18705,40135,2010,4819,42442,40,2,5323,0.031389266,4.5,5.5,6.0,0,8.579792333172758,2010.2,4.2442,0.12541821780311954,0,0,0,0,7
18706,40135,2010,4819,42442,40,3,5526,0.038136389,4.5,5.5,6.0,0,8.617219505483362,2010.3,4.2442,0.13020121577682484,0,0,0,0,7
18707,40135,2010,4819,42442,40,4,5396,-0.023525154,4.5,5.5,6.0,0,8.593413217327646,2010.4,4.2442,0.12713821214834362,0,0,0,0,7
18708,40137,2010,7297,45105,40,1,12716,0.013873385,4.5,5.5,6.0,0,9.450616322030694,2010.1,4.5105,0.2819199645272143,0,0,0,0,7
18709,40137,2010,7297,45105,40,2,13211,0.038927336,4.5,5.5,6.0,0,9.488805094878353,2010.2,4.5105,0.2928943576100211,0,0,0,0,7
18710,40137,2010,7297,45105,40,3,13276,0.004920142,4.5,5.5,6.0,0,9.493713172839865,2010.3,4.5105,0.2943354395299856,0,0,0,0,7
18711,40137,2010,7297,45105,40,4,13693,0.031410062999999995,4.5,5.5,6.0,0,9.524640032332234,2010.4,4.5105,0.3035805343088349,0,0,0,0,7
18712,40139,2010,2953,20801,40,1,7529,-0.003177545,4.5,5.5,6.0,0,8.926517509850122,2010.1,2.0801,0.3619537522234508,0,0,0,0,7
18713,40139,2010,2953,20801,40,2,7802,0.036259795,4.5,5.5,6.0,0,8.962135390066601,2010.2,2.0801,0.37507812124417095,0,0,0,0,7
18714,40139,2010,2953,20801,40,3,7752,-0.0064086130000000005,4.5,5.5,6.0,0,8.955706153570603,2010.3,2.0801,0.3726743906542955,0,0,0,0,7
18715,40139,2010,2953,20801,40,4,7946,0.0250258,4.5,5.5,6.0,0,8.980423936374544,2010.4,2.0801,0.38200086534301236,0,0,0,0,7
18716,40141,2010,1186,7990,40,1,1220,-0.013742926,4.5,5.5,6.0,0,7.106606137727303,2010.1,0.799,0.15269086357947434,0,0,0,0,7
18717,40141,2010,1186,7990,40,2,1220,0.0,4.5,5.5,6.0,0,7.106606137727303,2010.2,0.799,0.15269086357947434,0,0,0,0,7
18718,40141,2010,1186,7990,40,3,1189,-0.025409836,4.5,5.5,6.0,0,7.080867896690782,2010.3,0.799,0.148811013767209,0,0,0,0,7
18719,40141,2010,1186,7990,40,4,1273,0.070647603,4.5,5.5,6.0,0,7.149131598557407,2010.4,0.799,0.15932415519399248,0,0,0,0,7
18720,40143,2010,84859,605199,40,1,296210,-0.017506501,4.5,5.5,6.0,0,12.598823941218262,2010.1,60.5199,0.4894423156680695,0,0,0,0,7
18721,40143,2010,84859,605199,40,2,300698,0.015151413,4.5,5.5,6.0,0,12.613861717807179,2010.2,60.5199,0.49685805825852325,0,0,0,0,7
18722,40143,2010,84859,605199,40,3,302081,0.004599299,4.5,5.5,6.0,0,12.61845047231515,2010.3,60.5199,0.49914325701133017,0,0,0,0,7
18723,40143,2010,84859,605199,40,4,302504,0.001400287,4.5,5.5,6.0,0,12.619849779506104,2010.4,60.5199,0.4998422006645748,0,0,0,0,7
18724,40145,2010,8530,73411,40,1,6463,-0.051929001,4.5,5.5,6.0,0,8.773848885262895,2010.1,7.3411,0.08803857732492405,0,0,0,0,7
18725,40145,2010,8530,73411,40,2,6842,0.058641498,4.5,5.5,6.0,0,8.830835365537549,2010.2,7.3411,0.0932012913596055,0,0,0,0,7
18726,40145,2010,8530,73411,40,3,7010,0.024554224,4.5,5.5,6.0,0,8.855092980028635,2010.3,7.3411,0.0954897767364564,0,0,0,0,7
18727,40145,2010,8530,73411,40,4,6873,-0.019543509,4.5,5.5,6.0,0,8.835355971121606,2010.4,7.3411,0.09362357139938156,0,0,0,0,7
18728,40147,2010,6654,51058,40,1,13472,-0.190335958,4.5,5.5,6.0,0,9.508368736482108,2010.1,5.1058,0.2638567903168945,0,0,0,0,7
18729,40147,2010,6654,51058,40,2,13564,0.006828979000000001,4.5,5.5,6.0,0,9.515174503245529,2010.2,5.1058,0.26565866269732463,0,0,0,0,7
18730,40147,2010,6654,51058,40,3,16722,0.232822176,4.5,5.5,6.0,0,9.724480496710003,2010.3,5.1058,0.327509890712523,0,0,0,0,7
18731,40147,2010,6654,51058,40,4,16549,-0.010345652,4.5,5.5,6.0,0,9.714080956018943,2010.4,5.1058,0.3241215872145403,0,0,0,0,7
18732,40149,2010,2354,11610,40,1,1292,0.021343874,4.5,5.5,6.0,0,7.163946684342547,2010.1,1.161,0.11128337639965546,0,0,0,0,7
18733,40149,2010,2354,11610,40,2,1450,0.122291022,4.5,5.5,6.0,0,7.27931883541462,2010.2,1.161,0.12489233419465978,0,0,0,0,7
18734,40149,2010,2354,11610,40,3,1658,0.143448276,4.5,5.5,6.0,0,7.4133673356952405,2010.3,1.161,0.14280792420327304,0,0,0,0,7
18735,40149,2010,2354,11610,40,4,1610,-0.028950543,4.5,5.5,6.0,0,7.383989457978509,2010.4,1.161,0.13867355727820843,0,0,0,0,7
18736,40151,2010,2234,8896,40,1,1841,-0.018133333,4.5,5.5,6.0,0,7.518064181233078,2010.1,0.8896,0.20694694244604317,0,0,0,0,7
18737,40151,2010,2234,8896,40,2,1913,0.03910918,4.5,5.5,6.0,0,7.556427969440253,2010.2,0.8896,0.2150404676258993,0,0,0,0,7
18738,40151,2010,2234,8896,40,3,1842,-0.03711448,4.5,5.5,6.0,0,7.518607216815252,2010.3,0.8896,0.2070593525179856,0,0,0,0,7
18739,40151,2010,2234,8896,40,4,1755,-0.04723127,4.5,5.5,6.0,0,7.470224135899966,2010.4,0.8896,0.19727967625899281,0,0,0,0,7
18740,40153,2010,3720,19977,40,1,6488,-0.022891566,4.5,5.5,6.0,0,8.77770959579525,2010.1,1.9977,0.3247734895129399,0,0,0,0,7
18741,40153,2010,3720,19977,40,2,6846,0.055178792,4.5,5.5,6.0,0,8.831419819090131,2010.2,1.9977,0.3426940982129449,0,0,0,0,7
18742,40153,2010,3720,19977,40,3,7096,0.036517675,4.5,5.5,6.0,0,8.867286523989415,2010.3,1.9977,0.3552084897632277,0,0,0,0,7
18743,40153,2010,3720,19977,40,4,7255,0.02240699,4.5,5.5,6.0,0,8.889446165318288,2010.4,1.9977,0.3631676427892076,0,0,0,0,7
1792,8001,2011,42147,452040,8,1,133529,-0.009178873,2.9,4.63,4.63,0,11.802073961696173,2011.1,45.204,0.29539200070790195,8,0,0,0,0
1793,8001,2011,42147,452040,8,2,136828,0.024706244,2.9,4.63,4.63,0,11.826479941589401,2011.2,45.204,0.30269002743120077,8,0,0,0,0
1794,8001,2011,42147,452040,8,3,139581,0.020120151,2.9,4.63,4.63,0,11.846400356895673,2011.3,45.204,0.3087801964427927,8,0,0,0,0
1795,8001,2011,42147,452040,8,4,139558,-0.00016477900000000002,2.9,4.63,4.63,0,11.846235564444227,2011.4,45.204,0.3087293159897354,8,0,0,0,0
1796,8003,2011,2163,16137,8,1,5148,-0.103135889,2.9,4.63,4.63,0,8.546363568716018,2011.1,1.6137,0.31901840490797545,8,0,0,0,0
1797,8003,2011,2163,16137,8,2,4835,-0.060800311,2.9,4.63,4.63,0,8.483636407887394,2011.2,1.6137,0.29962198673855117,8,0,0,0,0
1798,8003,2011,2163,16137,8,3,5221,0.07983454,2.9,4.63,4.63,0,8.560444233410552,2011.3,1.6137,0.323542170167937,8,0,0,0,0
1799,8003,2011,2163,16137,8,4,5627,0.07776288099999999,2.9,4.63,4.63,0,8.635331719433278,2011.4,1.6137,0.34870174133977816,8,0,0,0,0
