01000000000000ALABAMA                                                                                            01          485897916             093013
05500960100000LAKE TAHOE COMMUNITY COLLEGE DISTRICT                           El Dorado                          06017                   305106  04063013
05501000200000ALVINA ELEM SCH DIST                                            Fresno                             06019                      010  06063013
05501000700000BIG CREEK ELEM SCH DIST                                         Fresno                             06019                     5710  01063013
05501001200000BURREL UNION ELEM SCH DIST                                      Fresno                             06019                    11410  01063013
05501001900000CHAWANAKEE JOINT UNIFIED SCHOOL DISTRICT                        Fresno                             06019                    92910  03063013
05501002000000CLAY JOINT ELEM SCH DIST                                        Fresno                             06019                    25110  01063013
05501002100000CLOVIS UNIFIED SCHOOL DISTRICT                                  Fresno                             06019                  3842110  03063013
05501003200000FIREBAUGH-LAS DELTAS UNIFIED SCHOOL DIST                        Fresno                             06019                   222210  03063013
05501003600000FOWLER UNIFIED SCH DIST                                         Fresno                             06019                   243110  03063013
05501003900000FRESNO UNIFIED SCH DIST                                         Fresno                             06019                  7188110  03063013
05501005100000KERMAN UNIF SCH DIST                                            Fresno                             06019                   456110  03063013
05501005300000KINGSBURG JOINT UNION ELEMENTARY SCHOOL DISTRICT                Fresno                             06019                      010  06063013
05501005400000KINGSBURG JT UN HIGH SCHOOL DIST                                Fresno                             06019                   115710  02063013
05501005700000LATON JT UNIF SCHOOL DISTRICT                                   Fresno                             06019                    74610  03063013
05501006300000MENDOTA UNIFIED SCHOOL DIST                                     Fresno                             06019                   277910  03063013
05501006500000MONROE ELEM SCH DIST                                            Fresno                             06019                    19110  01063013
05501006900000ORANGE CENTER SCHOOL DISTRICT                                   Fresno                             06019                    34010  01063013
05501007200000PARLIER UNIFIED SCH DIST                                        Fresno                             06019                   315110  03063013
05501007500000PINE RIDGE ELEM SCH DIST                                        Fresno                             06019                     9310  01063013
05501007600000RAISIN CITY ELEM SCH DIST                                       Fresno                             06019                      010  06063013
05501007800000KINGS CANYON UNIFIED SCHOOL DIST                                Fresno                             06019                   970410  03063013
05501008200000SANGER UNIF SCH DIST                                            Fresno                             06019                   915110  03063013
05501008600000SELMA UNIFIED SCH DIST                                          Fresno                             06019                   642010  03063013
05501008900000SIERRA UNIFIED SCHOOL DISTRICT                                  Fresno                             06019                   157510  03063013
05501009700000GOLDEN PLAINS UNIFIED SCH DIST                                  Fresno                             06019                   190610  03063013
05501010000000WASHINGTON COLONY ELEM SCHOOL DIST                              Fresno                             06019                    42110  01063013
05501010100000WASHINGTON UNIFIED SCHOOL DISTRICT                              Fresno                             06019                   121810  02063013
05501010200000WEST PARK ELEM SCH DIST                                         Fresno                             06019                    34410  01063013
05501010300000WESTSIDE ELEM SCH DIST                                          Fresno                             06019                    26310  01063013
05501010400000CENTER FOR ADVANCED RESEARCH AND TECHNOLOGY                     Fresno                             06019                      010  07    13
05501010500000VALLEY ROP JPA                                                  Fresno                             06019                      012  07    13
05501030100000RIVERDALE JOINT UNIFIED SCHOOL DISTRICT                         Fresno                             06019                   153610  03063013
05501030200000CENTRAL VALLEY PRE-SCHOOL JPA                                   Fresno                             06019                      010  07063013
05501030300000CARUTHERS UNIFIED SCHOOL DISTRICT                               Fresno                             06019                   130210  03063013
05501030400000SOUTHWEST TRANSPORTATION AGENCY                                 Fresno                             06019                      010  07    13
05501030500000SOUTH COUNTY SUPPORT SERVICES AGENCY                            Fresno                             06019                      010  07063013
05501030600000CENTRAL VALLEY SUPPORT SERVICES JPA                             Fresno                             06019                      010  07    13
05501050100000PACIFIC ELEM SCH DIST                                           Fresno                             06019                    47010  01063013
05501060100000CENTRAL UNIFIED SCHOOL DIST                                     Fresno                             06019                  1481710  03063013
05501070100000WEST HILLS COMMUNITY COLLEGE DISTRICT                           Fresno                             06019                   715706  04063013
05501070200000STATE CENTER COMMUNITY COLLEGE DISTRICT                         Fresno                             06019                  2875006  04063013
05501070300000COALINGA HURON JT UNIFIED SCH DIST                              Fresno                             06019                   429910  03063013
05501100300000CAPAY JT UNION ELEM SCH DIST                                    Glenn                              06021                    19010  01063013
05501101000000HAMILTON UNIFIED SCHOOL DISTRICT                                Glenn                              06021                    78910  03063013
05501101300000LAKE ELEM SCH DIST                                              Glenn                              06021                    15510  01063013
05501101800000PLAZA ELEM SCH DIST                                             Glenn                              06021                    13710  01063013
05501102000000WILLOWS UNIFIED SCH DIST                                        Glenn                              06021                   155810  03063013
05501130100000ORLAND JOINT UNIFIED SCHOOL DISTRICT                            Glenn                              06021                   220510  03063013
05501150100000PRINCETON JT UNIFIED SCH DIST                                   Glenn                              06021                    22410  03063013
05501150200000STONEY CREEK JT UNIF SCH DIST                                   Glenn                              06021                    11110  03063013
05501200100000ARCATA ELEM SCH DIST                                            Humboldt                           06023                    53910  01063013
05501200200000NORTHERN HUMBOLDT UHSD                                          Humboldt                           06023                   151210  02063013
05501200500000BLUE LAKE ELEM SCH DIST                                         Humboldt                           06023                    16210  01063013
05501200700000BRIDGEVILLE ELEM SCH DIST                                       Humboldt                           06023                     3610  01063013
05501201100000CUDDEBACK ELEM SCH DIST                                         Humboldt                           06023                    13310  01063013
05501201200000CUTTEN ELEM SCH DIST                                            Humboldt                           06023                    56110  01063013
05501201900000FIELDBROOK ELEM SCH DIST                                        Humboldt                           06023                    12710  01063013
05501202000000FORTUNA ELEMENTARY SCHOOL DISTRICT                              Humboldt                           06023                    68510  01063013
05501202100000FORTUNA UNION HIGH SCHOOL DIST                                  Humboldt                           06023                   109610  02063013
05501202200000FRESHWATER ELEM SCH DIST                                        Humboldt                           06023                    28010  01063013
05501202300000GARFIELD ELEM SCH DIST                                          Humboldt                           06023                     6110  01063013
05501202600000GREEN POINT ELEM SCH DIST                                       Humboldt                           06023                      710  01063013
05501203000000HYDESVILLE ELEM SCH DIST                                        Humboldt                           06023                    15510  01063013
05501203200000JACOBY CREEK ELEM SCH DIST                                      Humboldt                           06023                      010  06063013
05501203500000KLAMATH TRINITY JT UNIFIED JT SCH DIST                          Humboldt                           06023                   103310  03063013
05501203600000KNEELAND ELEM SCH DIST                                          Humboldt                           06023                     3410  01063013
05501203800000LOLETA UNION ELEM SCH DIST                                      Humboldt                           06023                     9810  03063013
05501203900000MAPLE CREEK SCH DIST                                            Humboldt                           06023                     1010  01063013
05501204000000MATTOLE UNIFIED SCHOOL DISTRICT                                 Humboldt                           06023                     6510  03063013
05501204100000MCKINLEYVILLE UNION ELEM SCH DIST                               Humboldt                           06023                   114010  01063013
05501204400000ORICK ELEM SCH DIST                                             Humboldt                           06023                     2410  01063013
05501204600000BIG LAGOON ELEM SCH DIST                                        Humboldt                           06023                     4310  01063013
05501205100000RIO DELL ELEM SCH DIST                                          Humboldt                           06023                    31110  01063013
05501205200000ROHNERVILLE ELEM SCH DIST                                       Humboldt                           06023                    65110  01063013
05501205500000SCOTIA UNION ELEM SCH DIST                                      Humboldt                           06023                    22110  01063013
05501205700000SOUTH BAY UNION ELEM SCH DIST                                   Humboldt                           06023                    40610  01063013
05501205800000SOUTH HUMBOLOT JT UNIF SCH DIST                                 Humboldt                           06023                    79110  03063013
05501206000000TRINIDAD UNION ELEM SCH DIST                                    Humboldt                           06023                    18510  01063013
05501220100000FERNDALE UNIFIED SCHOOL DISTRICT                                Humboldt                           06023                    49510  03063013
05501230100000EUREKA CITY UNIFIED SCHOOL DISTRICT                             Humboldt                           06023                   388410  03063013
05501250100000PACIFIC UNION ELEM SCH DIST                                     Humboldt                           06023                    35910  01063013
05501250200000PENINSULA UNION SCH DIST                                        Humboldt                           06023                     3910  01063013
05501270100000REDWOODS COMMUNITY COLLEGE DISTRICT                             Humboldt                           06023                   594406  04063013
05501300200000BRAWLEY ELEM SCH DIST                                           Imperial                           06025                   377810  01063013
05501300300000BRAWLEY UNION HIGH SCHOOL DIST                                  Imperial                           06025                   187510  02063013
05501300400000CALEXICO UNIF SCH DIST                                          Imperial                           06025                   926910  03063013
05501300600000CALIPATRIA UNIFIED SCH DIST                                     Imperial                           06025                   117110  03063013
05501300700000CENTRAL UNION HIGH SCHOOL DIST                                  Imperial                           06025                   400910  02063013
05501300800000EL CENTRO ELEM SCH DIST                                         Imperial                           06025                   532310  01063013
05501301000000HEBER ELEM SCH DIST                                             Imperial                           06025                   115810  01063013
05501301100000HOLTVILLE UNIF SCH DIST                                         Imperial                           06025                   164410  03063013
05501301300000IMPERIAL UNIF SCH DIST                                          Imperial                           06025                   363510  03063013
05501301700000MAGNOLIA UNION ELEM SCH DIST                                    Imperial                           06025                    12910  01063013
05501301800000MCCABE UNION ELEM SCH DIST                                      Imperial                           06025                   122210  01063013
05501301900000MEADOWS ELEM SCH DIST                                           Imperial                           06025                    49010  01063013
05501302100000MULBERRY ELEM SCH DIST                                          Imperial                           06025                     8310  01063013
05501302500000SAN PASQUAL VAL UNIFIED SCH DIST                                Imperial                           06025                    75910  03063013
05501302600000SEELEY UNION ELEM SCH DIST                                      Imperial                           06025                    39210  01063013
05501302900000WESTMORLAND UNION ELEM SCH DT                                   Imperial                           06025                    37410  01063013
05501310200000IMPERIAL VALLEY ROP JPA                                         Imperial                           06025                      0 0  07    13
05501350100000IMPERIAL COMMUNITY COLLEGE DISTRICT                             Imperial                           06025                   846006  04063013
05501400100000BIG PINE UNI SCH DIST                                           Inyo                               06027                    18510  03063013
05501400500000DEATH VALLEY UNIF SCH DIST                                      Inyo                               06027                     5110  03063013
05501400800000LONE PINE UNIF SCH DIST                                         Inyo                               06027                    40010  03063013
05501401100000OWENS VALLEY UNIFIED SCH DIST                                   Inyo                               06027                     3810  03063013
05501401200000ROUND VALLEY ELEM SCH DIST                                      Inyo                               06027                    12410  01063013
05501410100000BISHOP UNIFIED SCHOOL DISTRICT                                  Inyo                               06027                   195010  03    13
05501500200000ARVIN UNION SCH DIST                                            Kern                               06029                   330810  01063013
05501500400000BAKERSFIELD ELEM SCH DIST                                       Kern                               06029                  2759010  01063013
05501500500000BEARDSLEY ELEM SCH DIST                                         Kern                               06029                   170510  01063013
05501500600000BELRIDGE ELEM SCH DIST                                          Kern                               06029                     2910  01063013
05501500700000BLAKE ELEM SCH DIST                                             Kern                               06029                      810  01063013
05501500900000BUTTONWILLOW UNION ELEM SCH DT                                  Kern                               06029                    37210  01063013
05501501000000CALIENTE UNION ELEM SCH DIST                                    Kern                               06029                     6710  01063013
05501501300000DELANO UNION ELEM SCH DIST                                      Kern                               06029                   763610  01063013
05501501400000DELANO JT UNION HIGH SCHOOL DIST                                Kern                               06029                   440810  02063013
05501501500000DI GIORGIO ELEM SCH DISTRICT                                    Kern                               06029                    22710  01063013
05501501600000EDISON ELEM SCH DIST                                            Kern                               06029                   108510  01063013
05501501700000ELK HILLS ELEM SCH DIST                                         Kern                               06029                    13610  01063013
05501501800000EL TEJON UNIFIED SCH DIST                                       Kern                               06029                   105010  03063013
05501501900000FAIRFAX ELEM SCH DIST                                           Kern                               06029                   219510  01063013
05501502000000FRUITVALE ELEM SCH DIST                                         Kern                               06029                   325910  01063013
05501502200000GREENFIELD UNION SCHOOL DISTRICT                                Kern                               06029                   819010  01063013
05501502500000KERN HIGH SCHOOL DISTRICT                                       Kern                               06029                  3702310  02063013
05501502600000KERNVILLE UNION ELEM SCH DIST                                   Kern                               06029                    79210  01063013
05501502700000LAKESIDE UNION ELEMENTARY SCHOOL DISTRICT                       Kern                               06029                   129110  01063013
05501502900000LINNS VAL-POSO FLAT UNION SCH DIST                              Kern                               06029                     2310  01063013
05501503000000LOST HILLS UNION ELEM SCH DIST                                  Kern                               06029                    57110  01063013
05501503100000MAPLE ELEM SCH DIST                                             Kern                               06029                    26810  01063013
05501503200000MARICOPA UNI SCH DIST                                           Kern                               06029                    27610  03063013
05501503300000MCFARLAND UNIFIED SCHOOL DIST                                   Kern                               06029                   332810  03063013
05501503400000MCKITTRICK ELEM SCH DIST                                        Kern                               06029                     7310  01063013
05501503500000MIDWAY ELEM SCH DIST                                            Kern                               06029                     7110  01063013
05501503600000MOJAVE UNIFIED SCHOOL DISTRICT                                  Kern                               06029                   265210  03063013
05501503700000LAMONT ELEM SCH DIST                                            Kern                               06029                   281110  01063013
05501503800000MUROC UNIF SCH DIST                                             Kern                               06029                   207110  03063013
05501503900000NORRIS ELEM SCH DIST                                            Kern                               06029                   364310  01063013
05501504000000PANAMA BUENA VISTA UNION SCH DT                                 Kern                               06029                  1656210  01063013
05501504100000POND UNION ELEM SCH DIST                                        Kern                               06029                    23210  01063013
05501504300000RICHLAND-LERDO ELEMENTARY                                       Kern                               06029                   329610  01063013
05501504400000RIO BRAVO-GREELEY UNION SCHOOL DIST                             Kern                               06029                   100010  01063013
05501504500000ROSEDALE UNION ELEM SCH DIST                                    Kern                               06029                   522610  01063013
05501504600000SEMITROPIC ELEM SCH DIST                                        Kern                               06029                    24310  01063013
05501504700000GEN SHAFTER ELEM SCH DIST                                       Kern                               06029                    17110  01063013
05501504800000SOUTHERN KERN UNIF SCHOOL DIST                                  Kern                               06029                   325610  03063013
05501504900000SOUTH FORK UNION SCHOOL DISTRICT                                Kern                               06029                    27710  01063013
05501505000000STANDARD SCH DIST                                               Kern                               06029                   293010  01063013
05501505100000TAFT CITY SCHOOL DISTRICT                                       Kern                               06029                   209110  01063013
05501505200000TAFT UNION HIGH SCHOOL DIST                                     Kern                               06029                   105610  02063013
05501505400000TEHACHAPI UNIF SCHOOL DIST                                      Kern                               06029                   468010  03063013
05501505600000VINELAND ELEM SCH DIST                                          Kern                               06029                    88610  01063013
05501505700000WASCO UNION ELEM SCH DIST                                       Kern                               06029                   326910  01063013
05501505800000WASCO UNION HIGH SCHOOL DIST                                    Kern                               06029                   174810  02063013
05501510200000WEST SIDE ROP JPA                                               Kern                               06029                      012  07    13
05501510300000NORTH KERN VOCATIONAL TRAINING CENTER JPA                       Kern                               06029                      012  07    13
05501570100000KERN COMMUNITY COLLEGE DISTRICT                                 Kern                               06029                  2412106  04063013
05501570200000WEST KERN COMMUNITY COLLEGE DISTRICT                            Kern                               06029                   550806  04063013
05501590100000SIERRA SANDS UNIFIED SCHOOL DISTRICT                            Kern                               06029                   523210  03063013
05501600100000ARMONA UNION ELEMENTARY SCHOOL DISTRICT                         Kings                              06031                   100310  01063013
05501600200000CENTRAL UNION ELEMENTARY SCHOOL DISTRICT                        Kings                              06031                   188710  01063013
05501600300000CORCORAN JOINT UNIF SCH DIST                                    Kings                              06031                   324910  03063013
05501600800000HANFORD ELEM SCH DIST                                           Kings                              06031                   568610  01063013
05501600900000HANFORD JT UNION HIGH SCH DIST                                  Kings                              06031                   389110  02063013
05501601100000ISLAND UNION ELEM SCH                                           Kings                              06031                      010  06063013
05501601200000KINGS RIVER-HARDWICK UNION ELEM SCH DIST                        Kings                              06031                      010  06063013
05501601300000KIT CARSON ELEM SCH DIST                                        Kings                              06031                    42710  01063013
05501601400000LAKESIDE UNION ELEMENTARY SCHOOL DISTRICT                       Kings                              06031                    32510  01063013
05501601500000LEMOORE UNION ELEMENTARY SCHOOL DISTRICT                        Kings                              06031                   307010  01063013
05501601600000LEMOORE UNION HIGH SCHOOL DISTRICT                              Kings                              06031                   202710  02063013
05501601700000PIONEER UNION ELEMENTARY SCHOOL DISTRICT                        Kings                              06031                      010  06063013
05501601800000REEF SUNSET UNIFIED SCHOOL DISTRICT                             Kings                              06031                   263010  03063013
05501610100000KINGS SCHOOLS TRANSPORTATION AUTHORITY JPA                      Kings                              06031                      0 0  07    13
05501700500000KELSEYVILLE UNIFIED SCHOOL DISTRICT                             Lake                               06033                   171910  03063013
05501700700000LAKEPORT UNIFIED SCHOOL DISTRICT                                Lake                               06033                   154410  03063013
05501701000000LUCERNE ELEMENTARY SCHOOL DISTRICT                              Lake                               06033                    23910  01063013
05501701100000MIDDLETOWN UNIFIED SCHOOL DISTRICT                              Lake                               06033                   171210  03063013
05501701200000UPPER LAKE UNION ELEMENTARY SCHOOL DISTRICT                     Lake                               06033                      010  06063013
05501701300000UPPER LAKE UNION HIGH SCHOOL DISTRICT                           Lake                               06033                    37810  02063013
05501770100000KONOCTI UNIFIED SCHOOL DISTRICT                                 Lake                               06033                   309110  03063013
05501800400000FORT SAGE UNIFIED SCHOOL DISTRICT                               Lassen                             06035                    18010  03063013
05501800500000JANESVILLE UNIFIED ELEMENTARY SCHOOL DISTRICT                   Lassen                             06035                    40510  01063013
05501800600000JOHNSTONVILLE ELEMENTARY SCHOOL DISTRICT                        Lassen                             06035                    21010  01063013
05501800800000LASSEN UNION HIGH SCHOOL DISTRICT                               Lassen                             06035                    93210  02063013
05501801200000RAVENDALE-TERMO ELEMENTARY SCHOOL DISTRICT                      Lassen                             06035                      910  01063013
05501801300000RICHMOND ELEMENTARY SCHOOL DISTRICT                             Lassen                             06035                    21710  01063013
05501801500000SHAFFER UNION ELEMENTARY SCHOOL DISTRICT                        Lassen                             06035                    24510  01063013
05501801600000SUSANVILLE ELEMENTARY SCHOOL DISTRICT                           Lassen                             06035                   111210  01063013
05501801700000WESTWOOD UNIFIED SCHOOL DISTRICT                                Lassen                             06035                    24110  03063013
05501850100000BIG VALLEY JOINT UNIFIED SCHOOL DISTRICT                        Lassen                             06035                    21310  03063013
05501870100000LASSEN COMMUNITY COLLEGE DISTRICT                               Lassen                             06035                   211006  04063013
05501900200000ALHAMBRA UNIFIED SCHOOL DISTRICT                                Los Angeles                        06037                  1841310  03063013
05501900400000ANTELOPE VALLEY UNION HIGH SCHOOL DISTRICT                      Los Angeles                        06037                  2318310  02063013
05501900500000ARCADIA UNIFIED SCHOOL DISTRICT                                 Los Angeles                        06037                   966610  03063013
05501900700000AZUSA UNIFIED SCHOOL DISTRICT                                   Los Angeles                        06037                  1051810  03063013
05501900800000BALDWIN PARK UNIFIED SCHOOL DISTRICT                            Los Angeles                        06037                  1557010  03063013
05501900900000BASSETT UNIFIED SCHOOL DISTRICT                                 Los Angeles                        06037                   452610  03063013
05501901000000BELLFLOWER UNIFIED SCHOOL DISTRICT                              Los Angeles                        06037                  1397610  03063013
05501901100000BEVERLY HILLS UNIFIED SCHOOL DISTRICT                           Los Angeles                        06037                   467910  03063013
05501901300000BONITA UNIFIED SCHOOL DISTRICT                                  Los Angeles                        06037                   989810  03063013
05501901400000BURBANK UNIFIED SCHOOL DISTRICT                                 Los Angeles                        06037                  1542210  03063013
05501901600000CASTAIC UNION SCHOOL DISTRICT                                   Los Angeles                        06037                   298210  01063013
05501901700000CENTINELA VALLEY UNION HIGH SCHOOL DIST                         Los Angeles                        06037                   661810  02063013
05501901800000CHARTER OAK UNIF SCH DIST                                       Los Angeles                        06037                   600810  03063013
05501902000000CLAREMONT UNI SCH DIST                                          Los Angeles                        06037                   715010  03063013
05501902100000COMPTON UNIFIED SCH DIST                                        Los Angeles                        06037                  2422410  03063013
05501902300000COMPTON COMMUNITY COLLEGE DISTRICT                              Los Angeles                        06037                   233406  04063013
05501902400000COVINA VAL UNIF SCH DIST                                        Los Angeles                        06037                  1390710  03063013
05501902600000CULVER CITY UNI SCH DIST                                        Los Angeles                        06037                   682110  03063013
05501902700000DOWNEY UNIF SCH DIST                                            Los Angeles                        06037                  2284410  03063013
05501902900000DUARTE UNIF SCH DIST                                            Los Angeles                        06037                   397510  03063013
05501903000000EASTSIDE UNION ELEM SCH DIST                                    Los Angeles                        06037                   337010  01063013
05501903100000EAST WHITTIER ELEM SCH DIST                                     Los Angeles                        06037                   887510  01063013
05501903200000EL CAMINO COMMUNITY COLLEGE DISTRICT                            Los Angeles                        06037                  2500006  04063013
05501903300000EL MONTE CITY SCHOOL DISTRICT                                   Los Angeles                        06037                   953410  01063013
05501903400000EL MONTE UNION HIGH SCHOOL DIST                                 Los Angeles                        06037                  1017010  02063013
05501903500000EL SEGUNDO UNI SCH DIST                                         Los Angeles                        06037                   319810  03063013
05501903900000GARVEY ELEM SCH DIST                                            Los Angeles                        06037                   559610  01063013
05501904100000GLENDALE UNIFIED SCH DIST                                       Los Angeles                        06037                  2637110  03063013
05501904200000GLENDORA UNIF SCH DIST                                          Los Angeles                        06037                   728510  03063013
05501904300000GORMAN ELEMENTARY SCHOOL DISTRICT                               Los Angeles                        06037                     9610  01063013
05501904400000HAWTHORNE ELEM SCH DIST                                         Los Angeles                        06037                   823110  01063013
05501904500000HERMOSA BEACH ELEM SCH DIST                                     Los Angeles                        06037                   129710  01063013
05501904700000HUGHES ELIZABETH LAKES UNION SCH DIST                           Los Angeles                        06037                    33010  01063013
05501904800000INGLEWOOD UNI SCH DIST                                          Los Angeles                        06037                  1273810  03063013
05501904900000KEPPEL UNION ELEM SCH DIST                                      Los Angeles                        06037                   275510  01063013
05501905000000LA CANADA UNIF SCH DIST                                         Los Angeles                        06037                   401910  03063013
05501905100000LANCASTER SCH DIST                                              Los Angeles                        06037                  1444410  01063013
05501905200000LAS VIRGENES UNIF SCH DIST                                      Los Angeles                        06037                  1139310  03063013
05501905500000LAWNDALE ELEM SCH DIST                                          Los Angeles                        06037                   580410  01063013
05501905600000LENNOX SCHOOL DISTRICT                                          Los Angeles                        06037                   570410  01063013
05501905700000LITTLE LAKE ELEM SCH DIST                                       Los Angeles                        06037                   480310  01063013
05501905800000LONG BEACH UNI SCH DIST                                         Los Angeles                        06037                  8398710  03063013
05501905900000LOS ANGELES UNIF SCH DIST                                       Los Angeles                        06037                 59816610  03063013
05501906100000LOS ANGELES COMMUNITY COLLEGE DISTRICT                          Los Angeles                        06037                 11304906  04063013
05501906200000LOS NIETOS SCHOOL DISTRICT                                      Los Angeles                        06037                   193610  01063013
05501906300000LOWELL JT ELEM SCH DIST                                         Los Angeles                        06037                   310910  01063013
05501906400000LYNWOOD UNI SCH DIST                                            Los Angeles                        06037                  1566710  03063013
05501906500000MANHATTAN BEACH UNIFIED SCH DIST                                Los Angeles                        06037                   664510  03063013
05501906600000MONROVIA UNIF SCH DIST                                          Los Angeles                        06037                   595510  03063013
05501906800000MONTEBELLO UNIFIED SCHOOL DISTRICT                              Los Angeles                        06037                  3204610  03063013
05501906900000MOUNTAIN VIEW ELEM SCHOOL DIST                                  Los Angeles                        06037                   802110  01063013
05501907000000MOUNT SAN ANTONIO COMMUNITY COLLEGE DISTRICT                    Los Angeles                        06037                  2729706  04063013
05501907100000NEWHALL SCHOOL DISTRICT                                         Los Angeles                        06037                   696110  01063013
05501907200000NORWALK LA MIRADA UNIF SCH DIST                                 Los Angeles                        06037                  2042110  03063013
05501907400000PALMDALE ELEM SCH DIST                                          Los Angeles                        06037                  2086410  01063013
05501907500000PALOS VERDES PENINSULA UNIF SCHOOL DIST                         Los Angeles                        06037                  1192810  03063013
05501907600000PARAMOUNT UNIF SCH DIST                                         Los Angeles                        06037                  1579210  03063013
05501907700000PASADENA UNIFIED SCH DIST                                       Los Angeles                        06037                  1878710  03063013
05501907900000PASADENA AREA COMMUNITY COLLEGE DISTRICT                        Los Angeles                        06037                  2498106  04063013
05501908000000POMONA UNIFIED SCHOOL DISTRICT                                  Los Angeles                        06037                  2809510  03063013
05501908200000HACIENDA LA PUENTE UNIFIED SCHOOL DIST                          Los Angeles                        06037                  2094210  03063013
05501908400000REDONDO BEACH UNIFIED SCH DT                                    Los Angeles                        06037                   843710  03063013
05501908600000ROSEMEAD ELEM SCH DIST                                          Los Angeles                        06037                   291810  01063013
05501908700000ROWLAND UNIFIED SCH DIST                                        Los Angeles                        06037                  1571110  03063013
05501908900000SAN GABRIEL UNIFIED SCHOOL DIST                                 Los Angeles                        06037                   545510  03063013
05501909000000SAN MARINO UNI SCH DIST                                         Los Angeles                        06037                   319810  03063013
05501909100000SANTA MONICA-MALIBU UNIFIED SCHOOL DIST                         Los Angeles                        06037                  1156210  03063013
05501909200000SAUGUS UNION SCHOOL DISTRICT                                    Los Angeles                        06037                  1038710  01063013
05501909400000ACTON-AGUA DULCE UNIFIED SCHOOL DISTRICT                        Los Angeles                        06037                   169610  03063013
05501909600000SOUTH PASADENA UNIF SCH DIST                                    Los Angeles                        06037                   442410  03063013
05501909700000SOUTH WHITTIER ELEM SCH DIST                                    Los Angeles                        06037                   356410  01063013
05501909800000SULPHUR SPRINGS UNION SCHOOL DISTRICT                           Los Angeles                        06037                   560110  01063013
05501909900000TEMPLE CY UNI SCH DIST                                          Los Angeles                        06037                   560410  03063013
05501910100000TORRANCE UNI SCH DIST                                           Los Angeles                        06037                  2437010  03063013
05501910200000VALLE LINDO ELEM SCH DIST                                       Los Angeles                        06037                   110610  01063013
05501910300000WALNUT VALLEY UNIF SCH DIST                                     Los Angeles                        06037                  1471910  03063013
05501910400000WEST COVINA UNIFIED SCH DIST                                    Los Angeles                        06037                   914310  03063013
05501910500000WESTSIDE UNION SCHOOL DISTRICT                                  Los Angeles                        06037                   860510  01063013
05501910600000WHITTIER CY SCHOOL DISTRICT                                     Los Angeles                        06037                   653910  01063013
05501910700000WHITTIER UNION HIGH SCHOOL DIST                                 Los Angeles                        06037                  1363310  02063013
05501910900000WILSONA SCHOOL DISTRICT                                         Los Angeles                        06037                   148310  01063013
05501911000000WISEBURN UNIFIED SCHOOL DISTRICT                                Los Angeles                        06037                   318010  01063013
05501911100000WILLIAM S HART UNION HIGH SCH DIST                              Los Angeles                        06037                  2298210  02063013
05501911200000BALDY VIEW ROP JPA                                              Los Angeles                        06037                      010  07    13
05501911300000SAN ANTONIO ROP JPA                                             Los Angeles                        06037                      010  07    13
05501911400000EAST SAN GABRIEL VALLEY ROP JPA                                 Los Angeles                        06037                      010  07    13
05501911500000TRI-CITIES ROP JPA                                              Los Angeles                        06037                      010  07    13
05501911600000SOUTHERN CALIFORNIA ROC JPA                                     Los Angeles                        06037                      010  07    13
05501911700000SOUTHEAST ROP JPA                                               Los Angeles                        06037                      010  07    13
05501911800000ANTELOPE VALLEY SCHOOLS TRANSPORTATION AGENCY                   Los Angeles                        06037                      010  07    13
05501912000000LA PUENTE VALLEY ROP JPA                                        Los Angeles                        06037                      010  07    13
05501930100000PUPIL TRANSPORTATION CO-OP JPA                                  Los Angeles                        06037                      010  07063013
05501930200000PARTNERS IN NUTRITION                                           Los Angeles                        06037                      010  07063013
05501930300000SANTA CLARITA VLLY SCH FOOD SVS AGENCY JPA                      Los Angeles                        06037                      010  07063013
05501950100000CERRITOS COMMUNITY COLLEGE DISTRICT                             Los Angeles                        06037                  2055006  04063013
05501950200000RIO HONDO COMMUNITY COLLEGE DISTRICT                            Los Angeles                        06037                  1902506  04063013
05501950300000CITRUS COMMUNITY COLLEGE DISTRICT                               Los Angeles                        06037                  1062306  04063013
05501970100000ANTELOPE VALLEY COMMUNITY COLLEGE DISTRICT                      Los Angeles                        06037                  1234606  04063013
05501970200000ABC UNIF SCHOOL DIST                                            Los Angeles                        06037                  2068210  03063013
05501970300000EL RANCHO UNIFIED SCHOOL DIST                                   Los Angeles                        06037                  1037710  03063013
05501980100000SANTA CLARITA COMMUNITY COLLEGE DISTRICT                        Los Angeles                        06037                  1599706  04063013
